id,hash,message,id_user
56790,ashlakak,me gusta america y a america le gusto,166
56791,titititin,now you see me now you dont,156
56792,fkjsfa,holamundo,153
56793,lololo,people like boss,132
56794,pumpumpum,people like boss,109
56795,ashlakak,holamundo,198
56796,ashlakak,now you see me now you dont,120
56797,titititin,holamundo,127
56798,fkjsfa,holamundo,106
56799,qoeieiq,me asusta morir,114
56800,ashlakak,me gusta america y a america le gusto,103
56801,titititin,now you see me now you dont,185
56802,qoeieiq,vaso,106
56803,ashlakak,now you see me now you dont,173
56804,titititin,vaso,185
56805,pumpumpum,now you see me now you dont,122
56806,qoeieiq,holamundo,188
56807,pumpumpum,me gusta america y a america le gusto,103
56808,qoeieiq,holamundo,139
56809,titititin,people like boss,139
56810,titititin,holamundo,199
56811,titititin,vaso,193
56812,fkjsfa,me gusta america y a america le gusto,173
56813,ashlakak,people like boss,112
56814,ashlakak,now you see me now you dont,110
56815,titititin,vaso,196
56816,ashlakak,vaso,116
56817,ashlakak,now you see me now you dont,123
56818,ashlakak,me asusta morir,121
56819,lololo,me asusta morir,105
56820,ashlakak,me gusta america y a america le gusto,156
56821,qoeieiq,me gusta america y a america le gusto,162
56822,fkjsfa,holamundo,195
56823,qoeieiq,people like boss,176
56824,pumpumpum,holamundo,117
56825,lololo,me gusta america y a america le gusto,142
56826,qoeieiq,holamundo,131
56827,titititin,me asusta morir,122
56828,fkjsfa,people like boss,141
56829,ashlakak,holamundo,190
56830,titititin,me asusta morir,194
56831,ashlakak,me asusta morir,175
56832,titititin,now you see me now you dont,132
56833,qoeieiq,now you see me now you dont,190
56834,qoeieiq,holamundo,107
56835,pumpumpum,vaso,102
56836,lololo,me gusta america y a america le gusto,116
56837,titititin,me asusta morir,166
56838,ashlakak,people like boss,100
56839,pumpumpum,holamundo,182
56840,fkjsfa,me asusta morir,111
56841,ashlakak,me gusta america y a america le gusto,175
56842,ashlakak,now you see me now you dont,168
56843,lololo,holamundo,118
56844,lololo,holamundo,122
56845,ashlakak,now you see me now you dont,109
56846,lololo,me asusta morir,155
56847,fkjsfa,me gusta america y a america le gusto,139
56848,ashlakak,me gusta america y a america le gusto,173
56849,titititin,me asusta morir,192
56850,pumpumpum,me gusta america y a america le gusto,121
56851,lololo,me gusta america y a america le gusto,128
56852,ashlakak,people like boss,165
56853,lololo,holamundo,140
56854,ashlakak,people like boss,129
56855,lololo,holamundo,147
56856,titititin,me gusta america y a america le gusto,171
56857,pumpumpum,holamundo,118
56858,fkjsfa,me asusta morir,120
56859,pumpumpum,me gusta america y a america le gusto,174
56860,qoeieiq,me asusta morir,134
56861,qoeieiq,holamundo,187
56862,lololo,holamundo,177
56863,lololo,holamundo,162
56864,ashlakak,vaso,190
56865,qoeieiq,now you see me now you dont,124
56866,qoeieiq,holamundo,189
56867,fkjsfa,me asusta morir,141
56868,lololo,me asusta morir,197
56869,titititin,people like boss,171
56870,lololo,me gusta america y a america le gusto,163
56871,pumpumpum,vaso,198
56872,titititin,now you see me now you dont,110
56873,pumpumpum,me asusta morir,183
56874,ashlakak,me asusta morir,155
56875,fkjsfa,me gusta america y a america le gusto,104
56876,pumpumpum,me gusta america y a america le gusto,109
56877,qoeieiq,holamundo,192
56878,fkjsfa,me asusta morir,127
56879,qoeieiq,holamundo,112
56880,fkjsfa,me asusta morir,112
56881,ashlakak,holamundo,158
56882,pumpumpum,me asusta morir,168
56883,qoeieiq,me asusta morir,112
56884,titititin,me gusta america y a america le gusto,179
56885,lololo,me gusta america y a america le gusto,159
56886,fkjsfa,people like boss,151
56887,lololo,people like boss,137
56888,titititin,now you see me now you dont,166
56889,qoeieiq,vaso,167
56890,qoeieiq,me gusta america y a america le gusto,182
56891,ashlakak,vaso,140
56892,titititin,holamundo,150
56893,titititin,holamundo,156
56894,pumpumpum,vaso,178
56895,fkjsfa,now you see me now you dont,103
56896,qoeieiq,me gusta america y a america le gusto,100
56897,fkjsfa,me gusta america y a america le gusto,186
56898,ashlakak,holamundo,115
56899,qoeieiq,now you see me now you dont,116
56900,ashlakak,me gusta america y a america le gusto,139
56901,qoeieiq,vaso,173
56902,titititin,people like boss,144
56903,titititin,vaso,159
56904,titititin,people like boss,139
56905,qoeieiq,people like boss,104
56906,fkjsfa,people like boss,156
56907,lololo,now you see me now you dont,131
56908,ashlakak,now you see me now you dont,156
56909,ashlakak,me asusta morir,144
56910,qoeieiq,holamundo,162
56911,ashlakak,vaso,152
56912,lololo,me asusta morir,140
56913,lololo,people like boss,111
56914,ashlakak,me asusta morir,180
56915,fkjsfa,me gusta america y a america le gusto,137
56916,titititin,people like boss,199
56917,fkjsfa,vaso,157
56918,fkjsfa,me gusta america y a america le gusto,186
56919,titititin,me gusta america y a america le gusto,175
56920,ashlakak,holamundo,178
56921,pumpumpum,me asusta morir,139
56922,fkjsfa,me asusta morir,111
56923,titititin,me gusta america y a america le gusto,185
56924,qoeieiq,people like boss,173
56925,fkjsfa,now you see me now you dont,146
56926,titititin,people like boss,145
56927,ashlakak,me gusta america y a america le gusto,103
56928,qoeieiq,holamundo,196
56929,titititin,holamundo,128
56930,pumpumpum,people like boss,110
56931,fkjsfa,holamundo,177
56932,qoeieiq,people like boss,160
56933,pumpumpum,me gusta america y a america le gusto,115
56934,lololo,me gusta america y a america le gusto,170
56935,fkjsfa,me gusta america y a america le gusto,168
56936,qoeieiq,me asusta morir,125
56937,fkjsfa,holamundo,140
56938,titititin,vaso,160
56939,lololo,me gusta america y a america le gusto,168
56940,lololo,holamundo,179
56941,ashlakak,vaso,159
56942,lololo,me asusta morir,186
56943,titititin,people like boss,174
56944,qoeieiq,people like boss,115
56945,lololo,people like boss,105
56946,qoeieiq,me gusta america y a america le gusto,179
56947,qoeieiq,now you see me now you dont,133
56948,ashlakak,people like boss,124
56949,ashlakak,now you see me now you dont,119
56950,titititin,now you see me now you dont,134
56951,qoeieiq,holamundo,167
56952,ashlakak,holamundo,110
56953,ashlakak,holamundo,146
56954,titititin,me asusta morir,152
56955,pumpumpum,now you see me now you dont,131
56956,fkjsfa,holamundo,179
56957,lololo,holamundo,132
56958,titititin,me gusta america y a america le gusto,103
56959,fkjsfa,people like boss,119
56960,titititin,now you see me now you dont,101
56961,lololo,now you see me now you dont,120
56962,qoeieiq,people like boss,157
56963,pumpumpum,people like boss,119
56964,lololo,vaso,154
56965,ashlakak,vaso,196
56966,titititin,vaso,154
56967,lololo,vaso,142
56968,fkjsfa,holamundo,175
56969,lololo,vaso,106
56970,lololo,people like boss,145
56971,titititin,me gusta america y a america le gusto,129
56972,lololo,people like boss,149
56973,fkjsfa,people like boss,178
56974,lololo,me asusta morir,133
56975,fkjsfa,me asusta morir,103
56976,lololo,now you see me now you dont,142
56977,pumpumpum,now you see me now you dont,167
56978,fkjsfa,now you see me now you dont,115
56979,pumpumpum,people like boss,104
56980,ashlakak,me gusta america y a america le gusto,194
56981,qoeieiq,me gusta america y a america le gusto,141
56982,lololo,holamundo,100
56983,ashlakak,holamundo,173
56984,lololo,me gusta america y a america le gusto,115
56985,lololo,people like boss,125
56986,fkjsfa,people like boss,199
56987,fkjsfa,me asusta morir,122
56988,qoeieiq,holamundo,115
56989,fkjsfa,people like boss,107
56990,titititin,vaso,126
56991,fkjsfa,vaso,135
56992,titititin,holamundo,110
56993,ashlakak,me gusta america y a america le gusto,151
56994,pumpumpum,me asusta morir,131
56995,pumpumpum,holamundo,135
56996,pumpumpum,people like boss,140
56997,titititin,people like boss,124
56998,lololo,me asusta morir,121
56999,qoeieiq,me asusta morir,114
57000,qoeieiq,vaso,174
57001,titititin,vaso,189
57002,lololo,me asusta morir,186
57003,titititin,me gusta america y a america le gusto,199
57004,titititin,vaso,142
57005,ashlakak,vaso,102
57006,fkjsfa,me asusta morir,112
57007,ashlakak,holamundo,181
57008,fkjsfa,me asusta morir,119
57009,titititin,vaso,113
57010,pumpumpum,people like boss,128
57011,qoeieiq,me asusta morir,132
57012,ashlakak,vaso,195
57013,lololo,holamundo,196
57014,fkjsfa,me asusta morir,103
57015,lololo,now you see me now you dont,114
57016,ashlakak,me gusta america y a america le gusto,147
57017,ashlakak,me asusta morir,118
57018,fkjsfa,now you see me now you dont,157
57019,pumpumpum,me asusta morir,100
57020,fkjsfa,holamundo,169
57021,qoeieiq,me asusta morir,174
57022,titititin,people like boss,131
57023,fkjsfa,me asusta morir,105
57024,fkjsfa,now you see me now you dont,101
57025,ashlakak,vaso,169
57026,lololo,me gusta america y a america le gusto,181
57027,fkjsfa,vaso,172
57028,qoeieiq,vaso,101
57029,fkjsfa,people like boss,130
57030,fkjsfa,people like boss,163
57031,titititin,me gusta america y a america le gusto,108
57032,qoeieiq,now you see me now you dont,175
57033,pumpumpum,me gusta america y a america le gusto,123
57034,lololo,vaso,183
57035,lololo,people like boss,101
57036,titititin,vaso,116
57037,ashlakak,me asusta morir,118
57038,qoeieiq,me asusta morir,197
57039,titititin,me gusta america y a america le gusto,114
57040,lololo,now you see me now you dont,112
57041,titititin,me gusta america y a america le gusto,195
57042,qoeieiq,holamundo,114
57043,fkjsfa,now you see me now you dont,141
57044,titititin,me gusta america y a america le gusto,128
57045,ashlakak,now you see me now you dont,108
57046,lololo,me asusta morir,121
57047,fkjsfa,holamundo,128
57048,lololo,holamundo,145
57049,lololo,holamundo,198
57050,fkjsfa,me asusta morir,170
57051,ashlakak,holamundo,124
57052,ashlakak,me asusta morir,168
57053,titititin,holamundo,121
57054,pumpumpum,people like boss,136
57055,titititin,holamundo,129
57056,lololo,holamundo,108
57057,lololo,holamundo,150
57058,lololo,vaso,135
57059,pumpumpum,now you see me now you dont,183
57060,pumpumpum,now you see me now you dont,169
57061,qoeieiq,now you see me now you dont,171
57062,qoeieiq,me gusta america y a america le gusto,124
57063,pumpumpum,now you see me now you dont,127
57064,lololo,now you see me now you dont,190
57065,fkjsfa,vaso,171
57066,ashlakak,people like boss,186
57067,titititin,people like boss,198
57068,qoeieiq,vaso,175
57069,pumpumpum,holamundo,118
57070,qoeieiq,me gusta america y a america le gusto,176
57071,lololo,me asusta morir,118
57072,ashlakak,holamundo,106
57073,lololo,me gusta america y a america le gusto,103
57074,qoeieiq,me asusta morir,164
57075,lololo,me gusta america y a america le gusto,146
57076,pumpumpum,holamundo,119
57077,qoeieiq,people like boss,189
57078,fkjsfa,people like boss,118
57079,lololo,me asusta morir,190
57080,lololo,me gusta america y a america le gusto,163
57081,ashlakak,vaso,151
57082,qoeieiq,holamundo,141
57083,titititin,people like boss,122
57084,fkjsfa,vaso,169
57085,fkjsfa,me asusta morir,176
57086,titititin,now you see me now you dont,108
57087,ashlakak,now you see me now you dont,185
57088,pumpumpum,vaso,162
57089,pumpumpum,vaso,107
57090,fkjsfa,me gusta america y a america le gusto,154
57091,lololo,people like boss,178
57092,lololo,me asusta morir,101
57093,qoeieiq,me gusta america y a america le gusto,132
57094,qoeieiq,people like boss,123
57095,ashlakak,people like boss,130
57096,pumpumpum,me asusta morir,125
57097,pumpumpum,me gusta america y a america le gusto,144
57098,lololo,me gusta america y a america le gusto,179
57099,ashlakak,holamundo,128
57100,fkjsfa,me asusta morir,165
57101,fkjsfa,me gusta america y a america le gusto,100
57102,titititin,me gusta america y a america le gusto,130
57103,lololo,holamundo,119
57104,fkjsfa,vaso,144
57105,titititin,holamundo,190
57106,titititin,holamundo,174
57107,fkjsfa,vaso,106
57108,titititin,now you see me now you dont,195
57109,pumpumpum,me gusta america y a america le gusto,154
57110,pumpumpum,me asusta morir,186
57111,pumpumpum,me asusta morir,137
57112,ashlakak,holamundo,170
57113,qoeieiq,people like boss,123
57114,lololo,now you see me now you dont,156
57115,lololo,vaso,167
57116,lololo,holamundo,175
57117,titititin,now you see me now you dont,176
57118,ashlakak,people like boss,128
57119,fkjsfa,holamundo,106
57120,pumpumpum,vaso,112
57121,lololo,me gusta america y a america le gusto,116
57122,lololo,me asusta morir,191
57123,ashlakak,me asusta morir,140
57124,fkjsfa,holamundo,181
57125,titititin,vaso,130
57126,lololo,me gusta america y a america le gusto,189
57127,lololo,me asusta morir,151
57128,titititin,people like boss,163
57129,fkjsfa,holamundo,135
57130,lololo,now you see me now you dont,188
57131,ashlakak,now you see me now you dont,187
57132,ashlakak,holamundo,111
57133,pumpumpum,vaso,195
57134,ashlakak,people like boss,168
57135,pumpumpum,holamundo,161
57136,pumpumpum,holamundo,127
57137,lololo,people like boss,164
57138,fkjsfa,vaso,190
57139,ashlakak,me asusta morir,169
57140,titititin,people like boss,119
57141,qoeieiq,now you see me now you dont,100
57142,qoeieiq,now you see me now you dont,152
57143,titititin,me asusta morir,190
57144,titititin,vaso,121
57145,pumpumpum,holamundo,103
57146,pumpumpum,me gusta america y a america le gusto,177
57147,pumpumpum,me asusta morir,102
57148,lololo,now you see me now you dont,121
57149,titititin,me asusta morir,173
57150,ashlakak,people like boss,121
57151,titititin,people like boss,158
57152,pumpumpum,me gusta america y a america le gusto,100
57153,pumpumpum,holamundo,173
57154,qoeieiq,vaso,102
57155,pumpumpum,holamundo,163
57156,pumpumpum,me gusta america y a america le gusto,173
57157,titititin,me asusta morir,170
57158,pumpumpum,now you see me now you dont,130
57159,lololo,holamundo,116
57160,fkjsfa,people like boss,113
57161,pumpumpum,people like boss,152
57162,fkjsfa,me gusta america y a america le gusto,196
57163,qoeieiq,now you see me now you dont,163
57164,qoeieiq,people like boss,184
57165,qoeieiq,vaso,111
57166,ashlakak,holamundo,174
57167,ashlakak,me asusta morir,146
57168,pumpumpum,me gusta america y a america le gusto,138
57169,ashlakak,people like boss,103
57170,ashlakak,people like boss,136
57171,lololo,holamundo,192
57172,titititin,me gusta america y a america le gusto,101
57173,titititin,now you see me now you dont,194
57174,lololo,people like boss,176
57175,titititin,vaso,105
57176,lololo,vaso,109
57177,qoeieiq,vaso,114
57178,lololo,me asusta morir,197
57179,qoeieiq,now you see me now you dont,146
57180,lololo,me asusta morir,141
57181,fkjsfa,vaso,199
57182,titititin,people like boss,108
57183,ashlakak,people like boss,102
57184,titititin,me gusta america y a america le gusto,147
57185,lololo,holamundo,155
57186,titititin,me gusta america y a america le gusto,132
